Fechas,Angostura,Arenal,Balsa Inferior,Boca de Pozo,Cachí,Cariblanco,Chucás,Cote,Cubujuquí,Dengo,Doña Julia,Echandi,Garita,Intercambio Norte,Intercambio Sur,Las Pailas II,Los Negros,Los Negros II,Los Santos,MOVASA,Matamoros,Miravalles I,Miravalles II,Miravalles III,Miravalles V,Parque Solar Miravalles,Peñas Blancas,Pirrís,Pocosol,Reventazón,Río Macho,Sandillal,Tejona,Torito,Toro I,Toro II,Toro III,Valle Central,Ventanas,Ventanas-Garita
2022-04-16 21:00:00.0,49.776,157.04188,0.0,4.724,24.8435,27.06562,11.473661,0.0,14.0044,176.67987,17.020379,2.2135,15.5755,-3.972898,-0.64343,51.163,0.0,2.928719,2.4123,11.415461,1.682122,51.712,49.8085,27.0605,0.0,0.0,15.11019,10.88,5.9525,53.81575,24.3055,30.5135,7.50119,17.367357,6.95524,21.777,16.72513,0.7745,0.0311,35.2535
2022-04-16 22:00:00.0,44.344,135.09225,0.0,4.728,24.8305,27.05075,0.0,0.0,3.1238,153.09525,16.91759,2.1995,15.565,-0.866013,-0.54797,51.149,0.0,0.0,1.2408,11.598088,1.668576,51.712,49.6185,27.0235,0.0,0.0,13.117,0.329,5.9459,53.72025,20.601,30.58,7.45744,14.678495,6.95568,21.385,16.46037,0.0,0.0305,35.232
2022-04-16 23:00:00.0,43.364,115.82825,0.0,4.728,24.26,24.266,0.0,0.0,0.0,129.49425,15.425526,2.2,7.7775,-0.199603,-0.066616,51.15575,0.0,0.0,0.4658,10.407376,0.887693,51.712,49.707,26.9915,0.0,0.0,13.22894,0.0,5.9501,53.76275,17.979,30.5225,6.48819,14.849263,6.95752,20.238,15.5835,0.8867,0.0295,35.235
2022-04-17 00:00:00.0,43.728,137.99862,0.0,4.732,0.029,0.0,0.0,0.0,0.0,153.79075,0.0,2.199,11.234,6.517527,-6.850088,51.15775,0.0,0.0,0.6921,10.205723,0.212962,51.712,49.665,27.087,0.0,0.0,5.37931,0.0,5.96,53.68725,24.951,24.507,6.32918,14.857766,6.95505,2.672,2.32625,2.8839,0.0284,31.4465
2022-04-17 01:00:00.0,49.38,139.90175,0.0,4.728,0.0,0.0,0.0,0.0,0.0,158.9215,0.0,2.1995,11.6595,13.92117,-14.727741,51.168,0.0,0.0,0.8732,10.853301,0.09623,51.712,49.6,27.0365,0.0,0.0,0.0,0.0,5.963,53.742,23.47,20.0565,6.36041,17.067654,3.57121,0.0,0.0,3.6069,0.0283,0.0
2022-04-17 02:00:00.0,47.804,125.73338,0.0,4.732,0.0,0.0,0.0,0.0,0.0,142.2585,0.0,2.199,11.6645,13.349443,-15.130705,51.162,0.0,0.0,1.4012,12.060615,0.099246,51.712,49.6535,27.042,0.0,0.0,0.0,0.0,5.9645,53.7345,17.041,20.0705,6.44363,16.529908,0.0,0.0,0.0,3.5161,0.0282,0.0
2022-04-17 03:00:00.0,45.772,114.52737,0.0,4.732,0.0,0.0,0.0,0.0,0.0,127.21738,0.0,2.199,11.666,15.542984,-17.02795,51.1515,0.0,0.0,0.6524,14.223128,0.107458,51.712,49.4905,27.0805,0.0,0.0,0.0,0.0,5.959,53.76725,17.632,20.059,7.57006,15.836783,0.0,0.0,0.0,0.9875,0.0279,0.0
2022-04-17 04:00:00.0,43.776,93.28863,0.0,4.732,0.0,0.0,0.0,0.0,0.0,104.86162,0.0,2.1985,16.2855,17.312755,-16.208475,51.16375,0.0,0.0,0.6962,14.289561,0.58572,51.456,49.4765,27.0155,0.0,0.0,0.0,0.0,5.9596,53.457,21.439,17.017,8.74978,14.989011,0.0,0.0,0.0,0.8177,0.0281,0.0
2022-04-17 05:00:00.0,19.568,85.5595,0.0,4.728,0.0,0.0,0.0,0.0,0.0976,94.0545,2.135689,2.1925,14.378,12.247496,-15.435129,51.15075,0.0,1.282375,0.896,12.356482,1.644699,51.456,49.3705,27.071,0.0,0.0,0.0,0.0,8.869,54.13325,22.628,16.473,8.38356,7.623061,6.5324,0.0,0.0,0.5772,0.0286,0.0
2022-04-17 06:00:00.0,0.0,83.46612,0.0,4.728,0.0,0.0,0.0,0.0,13.5338,92.47325,14.334507,2.1795,16.6545,22.196201,-18.036212,51.15125,0.0,3.885285,0.9189,9.935835,1.749254,51.456,49.3815,27.0665,0.0,0.025,11.47475,0.0,11.6465,56.53925,25.199,16.4155,9.04797,0.0,7.19189,8.264,6.74888,0.2274,0.0275,0.0
2022-04-17 07:00:00.0,21.408,88.95388,0.0,4.728,0.0,24.98675,0.0,0.0,13.9978,105.0315,14.331881,2.183,19.4775,26.679274,-19.69651,51.13475,0.0,1.975455,0.9081,9.078106,2.059125,51.456,49.356,26.908,0.0,0.092,17.78869,0.0,11.7391,70.5595,27.072,16.4475,8.22256,0.245181,7.19147,24.683,18.8305,0.0,0.0273,0.0
2022-04-17 08:00:00.0,52.924,137.61325,0.0,4.732,0.0,37.03675,0.0,0.0,13.9972,157.38975,14.326739,2.413,18.0785,-2.937501,2.196603,51.16425,0.0,0.0,0.1705,9.31867,2.1009,51.456,49.43,26.8895,0.0,0.145,16.04981,0.0,11.7398,55.28225,32.406,21.5605,7.65807,17.404165,7.19347,25.184,18.95925,0.0,0.0275,0.0
2022-04-17 09:00:00.0,59.212,153.069,0.0,4.728,21.9985,36.996,0.0,0.0,13.9972,169.83075,14.331017,2.4805,15.5705,-5.374039,2.565838,51.15,1.751652,1.377006,0.0,9.563981,2.093687,51.2,49.2405,26.7905,0.0,0.192,12.01131,0.0,11.7358,53.98975,51.211,28.9415,6.63618,21.602768,7.19694,25.09,18.87212,0.0,0.0298,0.0
2022-04-17 10:00:00.0,59.232,130.04812,16.710307,4.732,27.9785,36.99075,18.760028,0.0,17.5035,147.4035,14.331221,2.704,15.5805,0.513874,-1.950763,51.145,3.918953,12.245546,0.0,10.660123,2.089052,51.456,49.295,26.8395,0.0,0.22,12.01831,0.0,11.734,53.8065,30.218,30.778,6.42863,21.612294,7.19184,25.097,18.85875,0.0,0.0313,0.0
2022-04-17 11:00:00.0,59.212,144.7425,21.821988,4.736,38.185,28.1305,49.965961,0.0,21.4517,162.13475,14.326689,2.71,19.079,5.731254,-2.833811,51.17325,3.913679,12.228149,0.0099,9.774143,2.080714,51.2,49.3015,26.8685,0.0,0.225,12.00344,0.0,11.7299,64.76325,31.521,30.801,6.765,21.573189,7.19732,23.644,17.76938,0.337,0.0373,17.5225
2022-04-17 12:00:00.0,96.024,143.10788,21.773622,4.736,58.76188,26.984,23.693144,0.0,10.8319,160.501,14.328933,2.6925,21.6065,-1.112671,0.078252,51.14675,3.915197,12.233555,0.0,7.424136,2.089361,51.456,49.2265,26.814,0.0,0.2215,13.06294,0.0,11.7241,63.6345,43.592,30.741,5.32144,34.321997,7.19378,23.093,17.37875,0.671,2.1795,50.0815
2022-04-17 13:00:00.0,114.968,156.35525,1.322599,4.736,79.62075,0.97975,0.0,0.0,0.0,176.723,14.334971,2.695,27.6385,22.967054,-2.031207,51.092,0.141236,0.377346,0.0,5.417573,2.085544,51.2,49.2575,26.8205,0.0,0.201,14.5375,0.0,11.7167,53.867,39.903,30.744,4.27862,35.060314,6.10228,25.223,18.88125,0.8657,3.5155,49.7865
2022-04-17 14:00:00.0,106.808,158.26387,0.0,4.736,79.58825,0.0,0.0,0.0,8.9031,178.04675,14.340431,2.7195,26.2765,21.873901,-0.379539,50.999,0.0,0.0,0.0,5.404424,2.087968,51.456,49.2985,26.781,0.0,0.1645,14.58556,0.0,11.5052,54.01625,42.288,30.823,4.00181,38.046888,0.0,20.852,15.76562,1.0045,0.3604,35.863
2022-04-17 15:00:00.0,101.752,157.96238,0.0,4.74,78.64,0.0,0.0,0.0,21.9933,177.78825,14.344423,2.691,26.787,28.797536,-2.282164,51.073,3.414548,0.0,0.1664,4.579362,2.062386,51.2,49.265,26.7675,0.0,0.1015,13.03725,0.0,13.2445,53.32175,46.477,30.703,3.33057,35.84212,0.0,19.837,15.0225,1.3523,0.0325,34.5275
2022-04-17 16:00:00.0,98.384,158.11862,0.0,4.74,83.69175,0.0,0.0,0.0,12.8423,177.93675,11.57834,2.689,20.7825,21.146415,0.648573,51.13075,3.959598,4.702824,0.0247,3.33092,2.065223,51.2,49.443,26.799,0.0,0.033,13.751,0.0,13.6717,53.88775,49.017,30.773,2.74218,34.561588,0.0,23.668,17.86488,0.6037,0.0321,35.079
2022-04-17 17:00:00.0,113.772,158.08263,1.053931,4.736,89.14212,0.0,0.0,0.0,7.0017,178.022,8.635347,2.7165,15.7955,0.502867,-1.194298,51.089,3.950331,10.504554,0.0,3.214268,2.070024,51.456,49.074,26.826,0.0,0.0055,14.7275,0.0,13.6703,64.15675,48.242,30.754,2.07313,41.443929,4.0347,26.466,19.92812,0.0,0.0309,35.0065
2022-04-17 18:00:00.0,107.304,158.02987,9.881248,4.736,98.491,0.0,44.669727,0.0,7.4193,177.97375,8.432846,2.6965,16.2355,1.480494,-1.354993,51.16025,3.939,12.239179,0.0,3.518663,1.908958,51.456,48.39,26.919,0.0,0.0,17.267,25.4265,13.258,86.60025,56.199,30.752,1.601,38.727228,6.87081,24.845,18.61313,0.0,0.0595,35.2315
2022-04-17 19:00:00.0,117.024,158.137,5.289516,4.732,91.79425,1.95875,49.710824,0.0,7.6793,178.02625,8.433122,2.7095,19.5115,-7.520493,4.851599,51.24225,3.938426,12.806044,0.0,3.245501,1.871806,51.456,49.366,26.9225,0.0,0.0,17.81825,42.838,9.9453,86.71175,50.77,30.768,1.52156,42.602039,6.86978,23.321,17.50662,0.0,1.406,35.205
2022-04-17 20:00:00.0,119.632,158.08325,0.166555,4.728,103.90613,28.08825,48.806909,0.0,7.0009,178.0315,8.433954,0.243,17.857,2.651148,-3.140513,51.2075,0.204309,8.905342,0.0,3.54362,1.798986,51.456,49.546,26.931,0.0,0.0,16.543,39.481,0.0832,86.592,22.522,30.704,1.86975,43.591337,6.86273,20.578,15.598,0.0831,0.1411,34.746
2022-04-17 21:00:00.0,111.576,158.12725,0.0,4.724,90.365,28.93325,14.797811,0.0,3.8065,178.017,0.682542,2.06,15.6015,3.680714,-4.954975,51.18125,0.0,1.27386,0.0,2.888772,1.744231,51.712,49.422,26.98,0.0,0.0,13.03563,33.331,0.0,86.61225,17.814,30.75,2.1485,40.480637,6.86122,20.041,15.24975,0.0,0.0313,49.2895
2022-04-17 22:00:00.0,113.632,157.8455,0.0,4.728,72.51187,6.9095,0.0,0.0,0.0,177.85625,0.0,2.2355,15.5735,2.511744,-1.045072,51.1715,0.0,0.0,0.0,0.664083,1.667599,52.48,45.856,26.9415,0.0,0.0,2.73037,33.788,0.0,86.216,12.206,30.671,0.80731,41.063906,6.8607,19.815,15.02563,0.0,0.0311,49.9985
2022-04-17 23:00:00.0,58.72,157.92725,0.0,4.724,67.0935,0.0,0.0,0.0,0.0,177.90341,0.0,2.382,9.002,1.14246,-1.697795,51.239,0.0,0.0,0.0,0.294566,1.550799,51.456,49.091,26.928,0.0,0.0,0.0,44.6205,0.0,86.42075,12.252,30.658,1.12494,20.486321,6.8609,19.936,15.14962,0.1057,0.0293,42.546
2022-04-18 00:00:00.0,41.328,156.67475,0.0,4.728,63.04438,0.0,0.0,0.0,0.0,176.16741,0.0,2.4085,8.104,0.719493,-2.375952,51.2545,0.0,0.0,0.0,0.328895,0.342738,51.712,49.823,26.9285,0.0,0.0,0.0,44.2605,0.0,86.6355,12.564,27.506,1.77825,14.081231,6.86006,8.574,6.7595,0.6264,0.0289,34.6745
2022-04-18 01:00:00.0,0.368,157.44825,0.0,4.728,72.72612,0.0,0.0,0.0,0.0,177.62971,0.0,2.389,9.697,0.352192,-0.333181,51.2125,0.0,0.0,0.0,0.012325,0.093855,51.712,49.951,26.9375,0.0,0.0,0.0,90.4485,7.4815,86.6355,15.173,23.879,0.56581,0.607862,6.85862,0.0,0.0,0.633,0.0291,21.606
2022-04-18 02:00:00.0,0.0,158.0385,0.0,4.728,73.7595,0.0,0.0,0.0,0.0,178.04248,0.0,2.4065,9.699,-1.821108,0.07266,51.2265,0.0,0.0,0.0,0.067996,0.095764,51.712,49.894,26.958,0.0,0.0,0.0,98.22,8.8344,89.5585,18.773,23.906,0.001,0.0,5.01391,0.0,0.0,0.0,0.0288,0.0
2022-04-18 03:00:00.0,0.0,158.0145,0.0,4.728,66.67975,0.0,0.0,0.0,0.0,178.00918,0.0,2.409,9.702,-3.538255,0.545033,51.21825,0.0,0.0,0.0,0.30984,0.095877,51.712,49.845,26.9295,0.0,0.0,0.0,85.6695,8.8162,125.747,16.394,23.919,0.08869,0.0,0.0,0.0,0.0,0.1639,0.029,0.0
2022-04-18 04:00:00.0,0.016,158.12275,0.0,4.728,67.25,0.0,0.0,0.0,0.0,177.84189,0.0,2.381,10.906,3.239273,-1.339314,51.147,0.0,0.0,0.0,0.184326,0.093541,51.712,49.781,26.927,0.0,0.0,0.0,79.2875,8.5805,129.2765,18.18,25.066,1.15038,0.0,0.0,0.0,0.0,0.7708,0.029,0.0
2022-04-18 05:00:00.0,52.996,158.00525,0.0,4.732,55.74463,0.0,0.0,0.0,2.579,177.9548,4.231613,2.411,17.597,29.720559,0.607126,51.12525,2.854138,2.607049,0.0,1.912303,1.219164,51.456,49.656,26.971,0.0,0.0,0.0,63.4605,7.2978,100.08275,57.844,30.535,3.53337,16.927471,0.0,0.0,0.0,1.3596,0.0283,0.0
2022-04-18 06:00:00.0,58.996,158.09625,0.0,4.728,52.184,0.0,0.0,0.0,13.5512,177.91551,14.338463,2.415,13.5815,50.942036,0.229907,51.138,3.825251,7.26245,0.0062,9.037152,2.029245,51.712,49.571,26.918,0.0,0.0295,0.0,31.962,7.8539,88.78025,51.707,30.52,5.23488,21.678894,4.56567,0.0,0.0,2.313,0.0292,0.0
2022-04-18 07:00:00.0,73.252,158.00875,0.0,4.728,52.59512,26.0515,20.723088,0.0,14.0025,177.93933,14.334007,2.6155,19.1995,56.061383,-1.744337,51.1485,3.824767,7.261918,0.4643,11.490738,2.082763,51.456,49.411,26.8695,0.0,0.089,0.0,41.7435,8.0804,53.83575,45.706,30.555,4.31562,25.403077,7.03878,0.0,0.0,1.9918,0.0286,0.0
2022-04-18 08:00:00.0,97.26,158.077,0.0,4.728,55.94313,36.87888,25.445497,0.0,13.9985,177.83744,14.324683,2.6005,19.2635,55.274124,-1.164244,51.0125,3.863844,7.245466,0.2174,7.929556,2.087873,51.2,49.206,26.6925,0.0,0.1575,0.0,39.934,8.3316,53.708,71.674,31.55,5.70038,34.977993,7.0393,8.541,6.84963,0.4738,0.0292,0.0
2022-04-18 09:00:00.0,101.768,158.01525,0.162365,4.728,60.335,37.05037,25.421252,0.0,14.1531,177.97047,14.325859,2.6955,19.0385,52.757599,0.294343,50.979,3.920291,7.824176,0.0554,4.886034,2.07942,51.456,49.434,26.7015,0.0,0.2035,6.1765,48.784,9.0029,56.49525,70.567,32.432,6.1505,36.68854,7.042,21.23,16.01725,0.1466,0.0303,12.541
2022-04-18 10:00:00.0,102.88,158.109,18.081153,2.052,64.89375,37.07675,25.181469,0.0072,22.3769,177.89362,14.325525,2.7115,16.2195,55.451311,1.233569,51.054,3.911196,12.226929,0.0,4.353539,2.077958,51.456,49.465,26.6455,0.0,0.058,12.295,38.934,23.146,58.6175,52.559,32.45,6.56887,36.942524,7.03901,24.403,18.22412,0.0119,0.0314,47.3195
2022-04-18 11:00:00.0,104.38,158.11,23.751463,4.732,70.32912,32.81825,10.52653,6.04,22.3424,177.97138,14.324501,2.727,26.183,52.267915,0.003393,51.086,3.90647,12.23543,0.1774,3.006459,2.063133,51.2,49.084,26.658,0.0,0.1405,13.2655,51.083,23.1092,125.27425,58.831,32.509,7.1845,35.834652,7.03754,26.574,19.69338,0.0878,0.0322,50.6175
2022-04-18 12:00:00.0,109.868,158.022,19.65668,4.732,71.30975,27.079,0.0,6.2942,14.4285,177.99781,14.321833,2.6665,30.707,51.230024,3.121874,51.0475,3.908124,9.423319,0.517,3.420868,2.072915,51.2,49.221,26.671,0.0,0.15,17.4335,77.162,10.053,160.08225,47.091,32.496,6.7385,39.01022,7.03682,27.374,20.24125,0.1255,0.0287,50.562
2022-04-18 13:00:00.0,117.58,158.1485,8.248018,4.732,66.44688,3.163,0.0,6.2771,5.0021,178.00582,10.046473,2.6075,29.259,49.879842,1.7524,50.998,3.909235,4.996496,1.4338,5.083315,2.066967,50.944,49.169,26.604,0.0,0.154,17.7365,86.65,0.0,213.96675,63.35025,32.482,6.17419,42.046856,7.03658,28.998,21.34537,0.1789,2.3557,50.3075
2022-04-18 14:00:00.0,118.92,158.17175,0.0,4.732,72.323,0.0,0.0,5.5964,5.8741,178.04637,8.188318,2.5885,23.459,57.895761,-3.201253,51.019,3.908532,4.978455,1.2129,3.09619,2.066729,51.2,49.284,26.6055,0.0,0.0935,17.7195,107.25151,0.0,227.2905,66.95,32.438,4.24975,42.111422,4.38531,20.008,14.84925,0.1844,0.0376,49.227
2022-04-18 15:00:00.0,118.76,158.07725,0.0,4.732,64.92687,0.0,43.852455,0.0,6.5124,178.03187,8.166794,2.436,23.457,49.119007,5.738336,51.0725,3.911756,4.835024,0.3595,1.813051,2.067396,51.456,49.415,26.706,0.0,0.07,17.725,111.90418,0.0,231.67775,62.089,32.397,2.187,41.330613,0.0,20.082,15.05413,0.0822,1.6652,41.861
2022-04-18 16:00:00.0,118.744,157.918,0.0,4.732,65.9365,0.0,49.450877,0.0,6.0016,177.84694,8.160679,2.388,19.7645,61.380134,-3.836668,51.0235,3.90633,3.963754,1.0303,0.676429,1.975195,51.2,49.38,26.6405,0.0,0.029,17.6805,117.50961,0.0,230.73675,58.47225,32.324,0.49744,41.133189,0.0,19.828,14.91,0.2226,0.0317,34.263
2022-04-18 17:00:00.0,118.684,157.9135,0.106732,4.732,63.604,0.0,32.240521,0.0,15.2428,177.88925,8.161148,2.248,18.233,58.159884,-2.391964,51.0875,3.923643,9.506429,0.7222,0.772948,1.864789,51.2,49.406,26.6715,0.0,0.003,15.1545,80.65636,4.9567,223.70775,54.4965,32.189,0.02662,41.152589,0.0,19.97,15.00175,0.4426,0.0314,34.626
2022-04-18 18:00:00.0,118.016,158.13725,5.016161,4.732,69.13725,10.2195,20.008014,2.9092,21.9916,178.04582,8.153889,2.2065,15.5705,50.037054,4.955259,51.172,3.930292,13.806658,0.6587,0.81416,1.886103,51.2,49.415,26.755,0.0,0.0,17.094,114.0569,19.2285,220.0545,58.6055,32.306,0.003,40.943544,4.3141,20.105,15.0755,0.2827,0.0325,43.7495
2022-04-18 19:00:00.0,117.624,158.11475,5.032555,4.728,68.1995,27.08,0.0,1.1937,20.2477,178.09168,8.273889,2.188,15.5615,58.715632,-7.724603,51.188,3.931088,14.194145,0.2287,1.51807,1.863777,51.456,49.575,26.86,0.0,0.0,15.875,92.29585,23.1377,212.70125,58.94925,32.291,0.0,40.823372,6.99736,20.116,15.03137,0.5312,0.0325,50.19
2022-04-18 20:00:00.0,117.076,158.042,0.361352,4.724,72.8205,27.09475,0.0,0.0,1.4934,178.03031,2.806859,2.188,15.5615,57.962117,-1.761582,50.9675,0.352269,6.304383,0.3425,0.659015,1.700085,51.2,49.371,26.88,0.0,0.0,14.6305,121.78703,11.9864,225.04887,57.94875,32.231,0.00463,40.588179,6.99645,19.977,15.121,0.3511,0.0318,49.975
2022-04-18 21:00:00.0,115.732,157.973,0.0,4.724,69.946,19.81775,0.0,0.0,0.0,178.12813,0.0,2.204,15.571,50.270813,0.061359,50.846,0.0,0.371102,0.6946,1.326836,1.636446,51.2,49.249,26.819,0.0,0.0,11.976,86.89962,11.6653,197.40604,33.557,30.115,0.03087,40.209327,6.99508,20.134,15.11925,0.0278,0.031,50.1325
2022-04-18 22:00:00.0,66.556,158.163,0.0,4.724,75.57025,0.0,0.0,0.0,0.0,178.10663,0.0,2.21,14.6665,50.856603,2.933362,50.917,0.0,0.0,0.8589,1.310551,1.647098,50.944,49.342,26.8235,0.0,0.0,11.983,110.77307,7.4979,164.212,19.3905,24.015,0.00075,21.610239,6.99625,20.172,15.156,0.2621,0.0316,49.8625
2022-04-18 23:00:00.0,55.276,158.0385,0.0,4.724,75.51825,0.0,0.0,0.0,0.0,178.10837,0.0,2.19,11.6675,51.219522,0.808521,51.0135,0.0,0.0,1.7851,1.008864,0.957336,51.456,49.42448,26.8655,0.0,0.0,11.975,87.35271,4.6362,127.95662,16.0095,24.0,0.0,18.579962,6.99666,20.119,15.1275,0.8047,0.0306,35.2925
2022-04-19 00:00:00.0,55.776,158.006,0.0,4.724,74.261,0.0,0.0,0.0,0.0,178.05825,0.0,2.199,11.669,-3.771371,0.341444,51.0815,0.0,0.0,0.9547,1.663921,0.176197,51.2,49.47722,26.838,0.0,0.0,11.973,70.70697,0.0,152.84236,14.8495,23.943,0.0,18.69779,6.99065,7.123,5.52763,2.4183,0.0302,35.277
2022-04-19 01:00:00.0,55.436,158.02675,0.0,4.728,71.5455,0.0,0.0,0.0,0.0,177.99487,0.0,2.2085,11.6675,-0.57221,-1.457778,51.1015,0.0,0.0,2.0246,1.993808,0.09674,51.456,49.47596,26.7845,0.0,0.0,11.9735,48.96825,0.0,159.34602,14.83675,23.908,0.0,18.625136,6.99685,0.0,0.0,3.9364,0.0306,11.1665
2022-04-19 02:00:00.0,47.124,157.509,0.0,4.728,56.3645,0.0,0.0,0.0,0.0,177.32225,0.0,2.183,10.51,-3.030088,-0.8058,51.037,0.0,0.0,2.7632,1.304885,0.098119,51.456,49.42876,26.829,0.0,0.0,11.978,24.85622,0.0,134.49375,14.8055,27.706,0.0,15.48338,4.35531,0.0,0.0,5.9341,0.0299,0.0
2022-04-19 03:00:00.0,46.0,154.35125,0.0,4.728,50.21075,0.0,0.0,0.0,0.0,174.19176,0.0,2.2125,9.73,-3.778027,1.704972,51.1365,0.0,0.0,3.9847,0.28165,0.095964,51.456,49.42772,26.8055,0.0,0.0,11.9785,35.87431,0.0,97.83,14.849,30.623,6.07494,14.957087,0.0,0.0,0.0,7.4144,0.0293,0.0
2022-04-19 04:00:00.0,46.82,157.91,0.0,4.728,50.27825,0.0,0.0,0.0,0.0,177.74937,0.0,2.1815,9.7285,5.519311,-3.521712,51.0775,0.0,0.0,4.721,2.396808,0.093991,51.456,49.57233,26.8845,0.0,0.0,11.9625,38.01304,0.0,107.77809,14.76975,30.612,8.62675,15.223729,0.0,0.0,0.0,7.2351,0.0289,0.0
2022-04-19 05:00:00.0,53.424,157.992,0.0,4.728,49.76775,0.0,0.0,0.0,0.0,177.91675,3.581647,2.2045,10.582,67.993419,0.820124,51.0955,1.934327,0.589453,4.2036,0.83227,0.264555,51.712,49.69581,26.8505,0.0,0.0,0.344,47.90481,4.9484,134.09913,26.042,30.726,8.83125,17.574576,0.0,0.0,0.0,3.9967,0.0276,0.0
2022-04-19 06:00:00.0,95.216,158.01525,0.463984,4.728,49.741,0.0,0.0,0.0,0.0,177.93813,14.329617,2.201,19.1645,61.697029,3.292586,51.157,3.906961,7.269851,3.7129,4.732303,0.957916,51.456,49.68156,26.7965,0.0,0.0285,0.0,22.83494,7.3625,118.85618,36.7875,30.626,8.94244,31.744574,3.70197,0.0,0.0,2.4906,0.0293,0.0
2022-04-19 07:00:00.0,92.952,157.8715,4.974667,4.724,49.64625,25.268,21.324437,0.0,0.391,177.79462,14.337172,2.254,19.426,68.258703,5.242304,51.1215,3.897993,7.250058,4.7897,10.190586,1.257897,51.456,49.56419,26.738,0.0,0.134,0.0,34.42337,7.3732,93.37494,32.9605,30.48,8.517,32.45286,6.97318,0.00725,0.105,5.0347,0.0298,0.0
2022-04-19 08:00:00.0,94.06,157.7175,4.944643,4.728,49.66775,36.61575,25.120154,0.0,11.0742,177.59587,14.326001,2.3795,19.5625,75.325829,-1.31708,51.0835,3.899,7.235449,4.8022,14.577872,0.987506,51.456,49.48225,26.6365,0.0,0.22,0.0,16.44469,7.3581,104.33044,42.77875,30.496,8.54106,31.101486,6.97244,20.55425,16.417,4.4501,0.0368,0.0
2022-04-19 09:00:00.0,97.712,157.78566,4.971676,4.724,59.02725,37.00075,24.98119,0.0,13.243,177.61226,14.332088,2.3975,18.648,69.111972,0.244337,51.0355,3.918828,7.622583,3.8052,14.964714,1.678419,51.2,49.39044,26.465,0.0,0.2625,0.0,33.1955,8.2346,97.70375,33.60575,30.537,8.92081,32.471493,6.97322,22.718,17.171,3.6163,0.0408,14.9725
2022-04-19 10:00:00.0,92.456,158.01535,7.412995,4.732,33.652,36.99475,25.123176,0.0,22.3744,177.88699,14.325196,2.3895,18.5385,65.903147,4.422082,51.103,3.911865,12.230939,3.7404,13.327227,2.635559,51.456,49.41528,26.584,0.0,0.205,0.0,56.95894,20.3199,100.71194,32.66025,30.578,8.71269,30.55149,1.23903,29.39275,21.816,2.6507,0.038,48.8255
2022-04-19 11:00:00.0,96.272,158.02167,19.832998,4.728,57.8505,27.2165,7.784899,5.0312,22.3623,177.96413,14.323036,2.417,18.1395,63.784787,4.227541,51.0875,3.918655,12.227402,2.7026,7.609688,2.36705,51.2,49.43169,26.6195,0.0,0.111,0.0,50.95512,20.2951,157.453,53.94825,30.616,6.57025,31.874191,6.96644,27.85425,20.95,2.2257,0.0361,50.14
2022-04-19 12:00:00.0,109.464,157.98523,12.224045,4.724,76.261,27.027,0.0,6.2556,14.7361,177.95687,10.415846,2.387,23.195,69.266309,0.790323,51.1125,3.915971,9.649774,2.6851,3.255248,2.229475,51.2,49.41331,26.639,0.0,0.168,6.993,21.67675,11.8251,159.37443,58.36575,30.551,4.4855,37.009704,6.96528,29.24175,21.597,0.483,0.0474,50.194
2022-04-19 13:00:00.0,118.544,158.06731,0.0,4.728,97.131,6.973,0.0,5.9426,5.4735,177.917,6.874385,2.405,25.0025,60.758341,6.833741,51.097,3.912748,4.293737,2.3144,2.820873,2.033842,51.456,49.447,26.7705,0.0,0.254,14.135,30.34131,0.0,173.70175,70.56925,30.57,4.10819,40.751741,6.96922,29.70575,21.916,1.0179,2.5715,50.189
2022-04-19 14:00:00.0,118.732,157.96853,0.0,4.732,111.668,0.0,0.0,0.0106,7.0018,177.87975,8.420899,2.401,23.494,75.504643,-4.822467,51.14,3.915789,4.287723,1.6667,5.769272,1.960922,51.2,49.31169,26.6705,0.0,0.145,17.808,41.76675,0.0,196.61082,42.6425,30.571,4.81306,40.837286,6.96919,20.02375,15.026,0.5848,0.4289,35.235
2022-04-19 15:00:00.0,118.852,158.04675,0.0,4.732,111.94525,0.0,41.086669,0.0,7.0015,177.91725,8.423661,2.3895,23.488,64.408244,7.094756,51.0215,3.917979,4.284325,1.1782,7.405915,1.950878,51.2,49.27725,26.638,0.0,0.153,17.6145,31.95632,0.0,189.41825,32.276,30.569,5.11694,40.847055,6.96806,20.05475,15.269,0.2258,0.0311,34.763
2022-04-19 16:00:00.0,116.948,157.9405,0.0,4.732,109.00675,0.0,50.034991,0.0,7.8633,177.882,8.428204,2.2675,23.482,66.659754,1.273689,51.002,3.912595,4.274408,1.6985,6.87565,1.853055,51.2,49.24019,26.615,0.0,0.068,15.0505,33.42593,0.0,170.35812,30.527,30.537,6.19956,40.098337,6.00403,19.9915,15.187,0.39,0.0316,34.586
2022-04-19 17:00:00.0,94.552,148.09972,2.311629,4.728,85.098,0.0,49.634954,0.0,15.4284,161.13625,8.431066,2.1835,20.1515,68.754479,-1.586738,51.0465,3.927525,8.998491,1.7107,6.533139,1.91916,51.456,49.37012,26.6895,0.0,0.006,13.1405,71.88925,11.5745,101.97825,22.281,30.495,6.58044,31.560635,0.0,20.04075,15.245,3.27,0.0315,35.336
